Date,Spend,AMS_revenue,Impressions,Clicks,PID,CID
25-02-2019,16.08,168.78,13892,64,p131,c12
25-02-2019,2.45,36.57,1067,21,p132,c9
25-02-2019,27.21,385.97,33674,102,p135,c9
25-02-2019,6.13,18.36,7276,28,p136,c7
25-02-2019,3.9,257.98,3259,15,p139,c9
25-02-2019,2.31,61.27,772,22,p140,c15
25-02-2019,65.57,739.98,56549,290,p142,c15
25-02-2019,0,0,49,0,p143,c8
25-02-2019,12.79,433.37,12197,66,p144,c8
25-02-2019,22.66,420.33,16446,68,p145,c15
25-02-2019,9.7,55.05,9713,40,p146,c14
25-02-2019,19.34,218.33,20173,62,p147,c9
25-02-2019,32.73,525.35,27115,104,p148,c9
25-02-2019,14,69.86,14298,43,p149,c13
25-02-2019,13.89,160.68,21405,67,p150,c9
25-02-2019,156.42,1376.45,148006,724,p151,c13
25-02-2019,19.59,78.45,32949,89,p152,c13
25-02-2019,15.87,68.08,13503,70,p153,c13
25-02-2019,66.29,645.23,44350,285,p154,c13
25-02-2019,29.55,263.94,20942,121,p155,c13
25-02-2019,36.61,329.34,36871,149,p156,c13
25-02-2019,50.24,668.18,31065,176,p157,c13
25-02-2019,258.89,3134.07,181598,813,p158,c2
25-02-2019,3.06,40.46,2456,22,p159,c13
25-02-2019,18.78,242.99,22282,82,p160,c5
25-02-2019,35.26,453.97,21045,133,p161,c14
25-02-2019,4.64,139.95,8300,34,p163,c2
25-02-2019,58.12,502.82,33247,158,p164,c2
25-02-2019,12.14,289.68,25196,73,p166,c9
25-02-2019,23.12,320.35,36063,80,p167,c9
25-02-2019,7.02,64.36,6107,24,p168,c9
25-02-2019,49.32,378.97,66957,161,p170,c7
25-02-2019,2.64,141.55,2540,13,p171,c13
25-02-2019,56.9,356.99,54379,253,p172,c13
25-02-2019,64.74,430.8,70478,311,p173,c13
25-02-2019,16.56,209.19,14996,78,p174,c13
25-02-2019,7.69,87.99,5760,31,p175,c9
25-02-2019,22.18,104.84,23907,101,p176,c9
25-02-2019,4.99,0,3991,18,p177,c9
25-02-2019,0.31,0,264,2,p178,c9
25-02-2019,6.08,47.53,4197,25,p179,c5
25-02-2019,30.61,349.44,13587,115,p180,c5
25-02-2019,4.93,107.66,3292,21,p181,c5
25-02-2019,24.62,457.84,39053,101,p182,c15
25-02-2019,2.13,73.04,1437,11,p183,c12
25-02-2019,27.65,638.1,20152,90,p185,c8
25-02-2019,83.81,691.62,55471,249,p189,c2
25-02-2019,60.18,978.34,30412,250,p191,c9
25-02-2019,22.07,669.03,13731,87,p192,c12
25-02-2019,14.17,69.09,5571,46,p193,c13
25-02-2019,0.11,0,555,1,p194,c2
25-02-2019,4.36,0,2491,17,p196,c5
25-02-2019,18.72,95.53,29421,69,p198,c5
25-02-2019,20.64,220.71,16436,57,p199,c14
25-02-2019,35.33,514.32,36489,138,p200,c9
25-02-2019,57.76,456.15,17403,215,p201,c5
25-02-2019,4.19,27.28,13950,20,p202,c14
25-02-2019,71.51,836.52,85731,285,p203,c11
25-02-2019,11.2,37.37,6566,55,p204,c15
25-02-2019,2.68,0,3871,16,p205,c15
25-02-2019,48.41,451.51,28398,185,p207,c13
25-02-2019,37.71,220.6,40081,143,p208,c13
25-02-2019,43.82,366.68,32173,186,p209,c13
25-02-2019,1.51,73.47,1333,6,p210,c13
25-02-2019,29.59,528.17,14704,88,p212,c14
25-02-2019,1.01,59.08,3249,11,p214,c14
25-02-2019,96.61,1139.09,40742,400,p215,c14
25-02-2019,14.1,138.36,12502,57,p217,c5
25-02-2019,29.51,563.52,20843,127,p219,c5
25-02-2019,25.99,237.53,22239,126,p225,c13
25-02-2019,43.11,462.73,32889,198,p226,c13
25-02-2019,36.95,302.5,52094,152,p227,c13
25-02-2019,49.62,324.65,44333,162,p229,c13
25-02-2019,36.23,394,25798,159,p230,c13
25-02-2019,20.75,177.08,31312,73,p231,c1
25-02-2019,3.17,0,5741,21,p232,c15
25-02-2019,9.01,72.83,12347,41,p233,c11
25-02-2019,58.21,742.06,22300,188,p234,c9
25-02-2019,6.93,86.06,8478,34,p236,c9
25-02-2019,4.93,20.09,4434,31,p238,c9
25-02-2019,6.5,63.17,13534,20,p239,c5
25-02-2019,0.3,0,440,1,p240,c12
25-02-2019,0.9,51.25,173,6,p241,c12
25-02-2019,19.03,182.96,11715,68,p243,c13
25-02-2019,21.36,283.15,11219,95,p244,c13
25-02-2019,10.86,172.81,10426,56,p245,c15
25-02-2019,24.43,207.14,23638,73,p246,c13
25-02-2019,35.31,296.83,45143,192,p247,c13
25-02-2019,4.23,37.96,10202,18,p248,c14
25-02-2019,0.8,0,928,4,p249,c14
25-02-2019,7.99,85.59,7967,27,p250,c1
25-02-2019,35.63,291.53,50535,132,p251,c7
25-02-2019,125.02,1543.8,104860,482,p252,c3
25-02-2019,7.84,82.38,13006,25,p253,c1
25-02-2019,85.5,1242.72,46546,439,p254,c11
25-02-2019,73.54,373.78,56130,299,p255,c13
25-02-2019,290.28,3702.15,58011,439,p257,c4
25-02-2019,0.53,0,3082,4,p258,c14
25-02-2019,130.93,1213.05,128748,454,p259,c12
25-02-2019,20.11,228.93,11734,74,p260,c12
25-02-2019,40.95,120.88,40717,128,p261,c10
25-02-2019,2.73,0,3752,16,p262,c13
25-02-2019,33.88,310.51,26243,177,p263,c13
25-02-2019,5.67,76.98,4776,24,p264,c13
25-02-2019,4.72,51.28,2772,17,p265,c14
25-02-2019,1.55,40.01,602,9,p266,c9
25-02-2019,29.14,285.52,25103,92,p267,c11
25-02-2019,2.36,0,2174,7,p269,c10
25-02-2019,30.19,261.36,25552,109,p270,c14
25-02-2019,4.7,46.97,6223,26,p271,c13
25-02-2019,38.39,297.63,25646,111,p272,c1
25-02-2019,7.76,20.83,6218,23,p273,c14
25-02-2019,17.66,675.75,14635,57,p274,c12
25-02-2019,0.02,0,608,1,p275,c8
25-02-2019,1.23,0,2441,8,p276,c1
25-02-2019,31.91,76.42,12802,106,p277,c5
25-02-2019,6.11,72.99,5221,17,p278,c1
25-02-2019,10.73,133.66,3283,40,p279,c5
25-02-2019,8.13,66.56,12285,36,p281,c1
25-02-2019,9.84,0,5390,25,p282,c14
25-02-2019,16.44,128.98,12035,66,p283,c11
25-02-2019,4.21,0,9676,57,p284,c3
25-02-2019,18.33,253.72,13587,41,p285,c10
25-02-2019,0.36,0,677,2,p286,c7
25-02-2019,1.33,13.49,1355,9,p287,c8
25-02-2019,0,0,43,0,p288,c12
25-02-2019,69.79,1340.81,86108,206,p289,c14
25-02-2019,0.19,0,26,1,p290,c12
25-02-2019,122.13,1738.1,103836,495,p291,c11
25-02-2019,4.17,447.51,3852,16,p292,c4
25-02-2019,60.82,294.59,89034,272,p293,c13
25-02-2019,93.28,652.82,43237,280,p294,c15
25-02-2019,10.99,79.27,7739,38,p295,c13
25-02-2019,215.97,2271.11,169888,657,p296,c9
25-02-2019,0,0,337,0,p297,c3
25-02-2019,3.07,0,5109,14,p298,c1
25-02-2019,0.54,0,364,2,p299,c10
25-02-2019,4.41,33.98,7233,19,p300,c1
25-02-2019,2.34,19.59,1107,12,p301,c10
25-02-2019,0,0,5092,0,p302,c1
25-02-2019,389.25,7069.47,181618,880,p303,c4
25-02-2019,13.71,326.08,18733,51,p304,c4
25-02-2019,95.46,465.95,35202,355,p305,c15
25-02-2019,51.13,406.26,28680,116,p307,c1
25-02-2019,0,0,659,0,p308,c13
25-02-2019,926.23,6407.11,494647,2872,p309,c8
25-02-2019,0.18,0,678,2,p310,c14
25-02-2019,90.63,449.27,44044,231,p311,c8
25-02-2019,1.72,0,1082,5,p312,c13
25-02-2019,9.37,139.36,11697,30,p313,c9
25-02-2019,0.87,378.93,674,4,p314,c10
25-02-2019,0,0,55,0,p315,c14
25-02-2019,0.45,119.94,656,3,p316,c9
25-02-2019,0,0,1,0,p317,c4
25-02-2019,22.07,168.95,13268,41,p318,c4
04-03-2019,34.91,827.04,36362,134,p1,c1
04-03-2019,1.2,0,1606,7,p2,c1
04-03-2019,380.93,6393.76,85476,884,p3,c3
04-03-2019,29.43,889.61,15812,86,p4,c1
04-03-2019,21.14,467.49,53794,74,p5,c1
04-03-2019,36.84,280.68,35727,145,p6,c9
04-03-2019,108.25,1638.12,66136,465,p7,c9
04-03-2019,139.72,1565.82,181475,518,p8,c9
04-03-2019,8.52,222.71,15362,50,p9,c8
04-03-2019,160.05,928.45,78232,450,p10,c5
04-03-2019,5.32,58.3,3286,30,p11,c12
04-03-2019,13.77,409.86,4758,62,p12,c5
04-03-2019,32.64,300.01,17791,104,p13,c5
04-03-2019,7.08,119.22,1849,22,p14,c15
04-03-2019,0.88,113.87,483,6,p16,c14
04-03-2019,17.33,248.05,12594,75,p17,c9
04-03-2019,85.94,316.61,79651,210,p18,c7
04-03-2019,9.57,89.82,7057,46,p19,c9
04-03-2019,20.52,209.27,18233,56,p20,c1
04-03-2019,14.9,117.15,12464,57,p21,c5
04-03-2019,2.47,99.81,1635,10,p22,c5
04-03-2019,14.05,408.25,9086,51,p23,c5
04-03-2019,42.52,484.68,27522,154,p24,c5
04-03-2019,25.09,171.87,13772,85,p25,c5
04-03-2019,26.5,625.48,14365,92,p26,c6
04-03-2019,126.57,1905.74,82144,348,p27,c3
04-03-2019,22.24,246.95,16395,74,p28,c15
04-03-2019,9.8,47.17,6420,45,p29,c15
04-03-2019,1.73,12.99,1553,6,p30,c15
04-03-2019,5.68,166.88,4268,23,p31,c15
04-03-2019,7.17,37.17,3771,33,p32,c15
04-03-2019,0.55,0,503,1,p33,c15
04-03-2019,65.25,1003.45,30986,214,p34,c5
04-03-2019,15.63,195.1,11410,50,p35,c11
04-03-2019,11.78,683.64,11442,41,p37,c1
04-03-2019,211.12,1622.19,155910,694,p40,c10
04-03-2019,0.43,0,663,5,p41,c1
04-03-2019,0.18,0,172,1,p43,c3
04-03-2019,9.15,317.47,15823,58,p45,c9
04-03-2019,57.29,442.3,54491,184,p47,c10
04-03-2019,70.83,473.09,48278,291,p49,c12
04-03-2019,37.48,312.34,21704,133,p50,c12
04-03-2019,1.58,0,1958,14,p51,c6
04-03-2019,8.35,62.26,4702,27,p52,c6
04-03-2019,29.9,400.65,17430,93,p53,c5
04-03-2019,8.86,125.93,5022,37,p54,c12
04-03-2019,22.16,69.96,17872,67,p55,c12
04-03-2019,102.86,1201.13,61354,339,p57,c6
04-03-2019,33.94,405.28,31469,107,p58,c6
04-03-2019,8.51,125.86,9337,35,p60,c11
04-03-2019,36.71,268.13,38533,128,p61,c10
04-03-2019,13.33,86.9,10299,31,p62,c10
04-03-2019,20.97,409.83,14164,58,p63,c1
04-03-2019,11.32,163.1,9327,56,p66,c6
04-03-2019,105.59,1038.84,45314,307,p68,c6
04-03-2019,15.72,147.49,8301,57,p69,c12
04-03-2019,6.66,30.38,3241,31,p71,c12
04-03-2019,17.72,394.92,23041,65,p72,c5
04-03-2019,437.93,5905.97,310110,1428,p73,c6
04-03-2019,2.91,0,2042,5,p74,c6
04-03-2019,10.45,250.62,10617,54,p75,c12
04-03-2019,0.54,9.9,389,3,p76,c12
04-03-2019,1.42,78.33,1737,15,p77,c8
04-03-2019,45.27,611.57,23281,172,p79,c10
04-03-2019,0.85,0,1221,10,p80,c9
04-03-2019,39.19,622.96,48940,126,p81,c10
04-03-2019,24.03,296.05,22151,104,p82,c11
04-03-2019,43.4,333.08,36421,124,p84,c5
04-03-2019,7.16,39.97,8626,24,p85,c5
04-03-2019,8.8,0,3462,29,p88,c9
04-03-2019,3.69,0,5472,16,p89,c10
04-03-2019,10.51,167,9118,45,p92,c10
04-03-2019,3.28,18.1,5616,10,p93,c9
04-03-2019,28.34,364.63,16163,123,p94,c15
04-03-2019,17.58,209.52,6149,67,p95,c15
04-03-2019,8.83,249.69,3885,23,p97,c9
04-03-2019,137.43,1226.9,98266,474,p98,c9
04-03-2019,50.55,768.34,35020,180,p100,c9
04-03-2019,53.3,371.62,54686,180,p101,c14
04-03-2019,164.8,2643.95,126997,676,p102,c15
04-03-2019,21.35,293.68,12490,77,p103,c12
04-03-2019,13.94,434.56,15016,74,p104,c12
04-03-2019,3.05,0,1267,7,p105,c12
04-03-2019,1.53,14.15,424,4,p106,c9
04-03-2019,5.74,92.53,7152,25,p109,c9
04-03-2019,46.67,248.64,60299,208,p110,c8
04-03-2019,31.46,217.47,19845,92,p114,c12
04-03-2019,510.6,6418.36,431194,1688,p115,c2
04-03-2019,242.55,2215.97,86187,794,p116,c15
04-03-2019,10.01,171.01,7230,48,p117,c9
04-03-2019,6.97,132.56,3627,29,p118,c11
04-03-2019,0,0,3,0,p119,c9
04-03-2019,36.59,292.27,37850,134,p120,c12
04-03-2019,13.64,134.13,9017,44,p121,c5
04-03-2019,11.62,117.14,19644,47,p122,c10
04-03-2019,31.42,403.67,17118,91,p123,c14
04-03-2019,0,0,20,0,p124,c8
04-03-2019,46.81,573.47,37652,147,p125,c13
04-03-2019,10.08,43.48,4486,22,p126,c15
04-03-2019,246.16,2721.91,136552,912,p127,c15
04-03-2019,20.37,162.05,9474,71,p129,c13
04-03-2019,67.5,619.65,37477,231,p130,c13
04-03-2019,20.12,297.41,11871,76,p131,c12
04-03-2019,2.28,36.57,1026,15,p132,c9
04-03-2019,19.98,110.52,37825,93,p135,c9
04-03-2019,6.29,36.72,7722,19,p136,c7
04-03-2019,31.45,137.44,84078,113,p138,c9
04-03-2019,3.19,137.37,2271,9,p139,c9
04-03-2019,3.33,151.92,755,25,p140,c15
04-03-2019,86.04,956.7,61320,338,p142,c15
04-03-2019,0,0,66,0,p143,c8
04-03-2019,13.28,316.02,10511,67,p144,c8
04-03-2019,21.28,213.81,12404,65,p145,c15
04-03-2019,6.62,45.95,8542,31,p146,c14
04-03-2019,18.42,246.47,20545,59,p147,c9
04-03-2019,36.64,327.86,26463,104,p148,c9
04-03-2019,12.01,68.86,13543,37,p149,c13
04-03-2019,12.31,70.66,17670,64,p150,c9
04-03-2019,166.36,1131.63,157352,755,p151,c13
04-03-2019,16.55,92.84,21438,78,p152,c13
04-03-2019,15.8,298.63,13059,64,p153,c13
04-03-2019,52.85,618.26,33140,237,p154,c13
04-03-2019,33.12,236.87,19848,127,p155,c13
04-03-2019,42.07,430.17,37174,174,p156,c13
04-03-2019,33.41,533.52,24231,122,p157,c13
04-03-2019,248.54,3176.78,151445,720,p158,c2
04-03-2019,2.96,80.97,2771,23,p159,c13
04-03-2019,24.6,469.01,21845,103,p160,c5
04-03-2019,68.04,630.88,40587,218,p161,c14
04-03-2019,2.17,45.99,5946,16,p163,c2
04-03-2019,56.72,375.39,30869,130,p164,c2
04-03-2019,16.6,374.16,25171,74,p166,c9
04-03-2019,25.2,475.93,31382,94,p167,c9
04-03-2019,5.58,133.71,4144,18,p168,c9
04-03-2019,42.28,224.31,47420,139,p170,c7
04-03-2019,7.44,202.01,2626,27,p171,c13
04-03-2019,62.65,660.55,50501,265,p172,c13
04-03-2019,52.27,725.33,56186,268,p173,c13
04-03-2019,20.53,38.98,17635,96,p174,c13
04-03-2019,9.81,147.88,5664,38,p175,c9
04-03-2019,27.74,85.72,21714,116,p176,c9
04-03-2019,4.78,35.58,2909,22,p177,c9
04-03-2019,0.04,0,241,2,p178,c9
04-03-2019,6.86,39.02,4124,26,p179,c5
04-03-2019,26.38,414.34,12913,106,p180,c5
04-03-2019,5.48,75.15,3398,20,p181,c5
04-03-2019,21.93,350.34,25925,88,p182,c15
04-03-2019,1.69,124.86,964,7,p183,c12
04-03-2019,34.47,508.63,18922,115,p185,c8
04-03-2019,84.23,615.69,57351,226,p189,c2
04-03-2019,59.57,2148.81,27130,186,p191,c9
04-03-2019,22.65,563.34,12284,86,p192,c12
04-03-2019,14.32,34.18,5576,44,p193,c13
04-03-2019,0,0,546,0,p194,c2
04-03-2019,2.2,36.48,2083,6,p196,c5
04-03-2019,15.7,94.91,20829,69,p198,c5
04-03-2019,18.5,139.71,14927,59,p199,c14
04-03-2019,30.63,202.21,24373,112,p200,c9
04-03-2019,71.7,844.47,18668,246,p201,c5
04-03-2019,3.87,0,7397,16,p202,c14
04-03-2019,81.61,1239.28,68895,325,p203,c11
04-03-2019,18.4,293.08,10033,86,p204,c15
04-03-2019,3.13,77.96,3506,16,p205,c15
04-03-2019,49.35,517.2,25449,175,p207,c13
04-03-2019,42.98,156.2,36534,156,p208,c13
04-03-2019,54.32,360.85,38810,227,p209,c13
04-03-2019,1.68,0,1511,5,p210,c13
04-03-2019,34.61,241.67,14301,98,p212,c14
04-03-2019,1.05,0,3060,8,p214,c14
04-03-2019,67.69,962.64,39108,261,p215,c14
04-03-2019,16.59,239.11,10503,72,p217,c5
04-03-2019,39.09,589.85,21897,141,p219,c5
04-03-2019,4.68,0,16250,12,p224,c1
04-03-2019,29.39,328.75,20734,131,p225,c13
04-03-2019,43.09,556.55,24906,177,p226,c13
04-03-2019,39.18,172.76,49999,150,p227,c13
04-03-2019,52.28,316.87,44977,163,p229,c13
04-03-2019,51.78,222.35,22088,201,p230,c13
04-03-2019,34.64,622.56,43106,129,p231,c1
04-03-2019,3.83,354.84,5531,22,p232,c15
04-03-2019,5.63,74.91,5130,26,p233,c11
04-03-2019,75.56,1080.02,25220,234,p234,c9
04-03-2019,7.44,20.09,5182,29,p236,c9
04-03-2019,5.24,71.67,3705,23,p238,c9
04-03-2019,15.09,132.67,11532,42,p239,c5
04-03-2019,0.03,0,405,1,p240,c12
04-03-2019,0.83,18.13,215,5,p241,c12
04-03-2019,12.41,167.67,10619,56,p243,c13
04-03-2019,24.31,237.23,13318,101,p244,c13
04-03-2019,10.32,106.65,10068,53,p245,c15
04-03-2019,21.08,212.42,20215,67,p246,c13
04-03-2019,44.04,517.02,43126,226,p247,c13
04-03-2019,4.61,162.49,8715,24,p248,c14
04-03-2019,0.52,0,585,3,p249,c14
04-03-2019,4.14,30.38,5318,15,p250,c1
04-03-2019,29.94,375.49,35401,96,p251,c7
04-03-2019,114.87,1241.16,75234,431,p252,c3
04-03-2019,8.59,210.95,9423,22,p253,c1
04-03-2019,68.35,597.87,34729,355,p254,c11
04-03-2019,65.14,766.26,45020,261,p255,c13
04-03-2019,271.57,5872.4,50420,443,p257,c4
04-03-2019,0.48,0,1461,3,p258,c14
04-03-2019,111.11,1729.13,77583,407,p259,c12
04-03-2019,24.62,232.59,9347,83,p260,c12
04-03-2019,46.32,124.49,36312,137,p261,c10
04-03-2019,0.9,0,810,5,p262,c13
04-03-2019,34.7,123.22,22900,174,p263,c13
04-03-2019,7.65,47.17,4592,33,p264,c13
04-03-2019,10.3,16.99,6330,29,p265,c14
04-03-2019,0.77,25.12,487,5,p266,c9
04-03-2019,33.21,226.75,22398,104,p267,c11
04-03-2019,1.44,0,2536,5,p269,c10
04-03-2019,33.47,237.7,28985,98,p270,c14
04-03-2019,3.77,0,3215,16,p271,c13
04-03-2019,42.32,289.8,23586,127,p272,c1
04-03-2019,5.58,20.99,3366,17,p273,c14
04-03-2019,14.04,620.89,9351,55,p274,c12
04-03-2019,2.27,0,579,7,p275,c8
04-03-2019,0.62,0,2975,5,p276,c1
04-03-2019,29.98,290.37,15855,96,p277,c5
04-03-2019,2.65,0,3892,10,p278,c1
04-03-2019,4.72,74.63,3587,16,p279,c5
04-03-2019,8.51,53.37,12417,32,p281,c1
04-03-2019,9.29,20.28,5505,25,p282,c14
04-03-2019,14.19,307.49,8898,45,p283,c11
04-03-2019,4.44,95.62,9380,57,p284,c3
04-03-2019,13.73,295.31,15952,56,p285,c10
04-03-2019,30.47,256.27,39177,181,p286,c7
04-03-2019,0.91,0,1549,9,p287,c8
04-03-2019,0,0,47,0,p288,c12
04-03-2019,74.24,493.32,67663,224,p289,c14
04-03-2019,0,0,7,0,p290,c12
04-03-2019,123.18,1194.92,94919,482,p291,c11
04-03-2019,3.37,293.81,3278,18,p292,c4
04-03-2019,62.37,224.79,71944,271,p293,c13
04-03-2019,99.96,903.17,42039,280,p294,c15
04-03-2019,9.28,19.99,7048,36,p295,c13
04-03-2019,354.39,3131.42,260368,1072,p296,c9
04-03-2019,0,0,267,0,p297,c3
04-03-2019,2.64,14.99,3445,7,p298,c1
04-03-2019,0.14,0,298,1,p299,c10
04-03-2019,4.02,75.57,6160,15,p300,c1
04-03-2019,0.83,0,918,5,p301,c10
04-03-2019,0,0,2167,0,p302,c1
04-03-2019,604.36,9007.83,222236,1214,p303,c4
04-03-2019,12.85,119.97,13356,49,p304,c4
04-03-2019,122.03,1000.55,45790,415,p305,c15
04-03-2019,0,0,15,0,p306,c8
04-03-2019,47.97,367.88,24781,99,p307,c1
04-03-2019,0.26,0,383,1,p308,c13
04-03-2019,1221.1,7156.09,504311,3183,p309,c8
04-03-2019,0.3,0,747,5,p310,c14
04-03-2019,90.16,437.01,32854,217,p311,c8
04-03-2019,1.54,0,819,5,p312,c13
04-03-2019,8.47,36.84,10282,35,p313,c9
04-03-2019,2.05,52,847,7,p314,c10
04-03-2019,1.59,0,165,5,p315,c14
04-03-2019,1.3,59.97,599,7,p316,c9
11-03-2019,30.22,809.66,33787,140,p1,c1
11-03-2019,1.86,76.5,2492,13,p2,c1
11-03-2019,354.22,4674.32,98932,865,p3,c3
11-03-2019,30.64,539.25,13843,78,p4,c1
11-03-2019,16.4,358.06,45417,55,p5,c1
11-03-2019,25.56,250.68,20891,91,p6,c9
11-03-2019,86.21,1313.52,59500,390,p7,c9
11-03-2019,89.03,790.2,116189,353,p8,c9
11-03-2019,8.05,117.56,16251,45,p9,c8
11-03-2019,191.16,919.52,67862,478,p10,c5
11-03-2019,3.57,83.92,3058,23,p11,c12
11-03-2019,12.23,237.63,4113,55,p12,c5
11-03-2019,3.98,29.98,1547,14,p13,c5
11-03-2019,7.76,155.56,1556,28,p14,c15
11-03-2019,0.26,29,522,3,p16,c14
11-03-2019,13.56,118.04,12081,63,p17,c9
11-03-2019,55.63,276.79,59971,142,p18,c7
11-03-2019,9.08,86.25,4563,38,p19,c9
11-03-2019,13.16,117.85,11242,45,p20,c1
11-03-2019,19.47,392.5,15876,81,p21,c5
11-03-2019,0,0,0,0,p22,c5
11-03-2019,18.46,309.97,9269,62,p23,c5
11-03-2019,35.21,386.39,22354,113,p24,c5
11-03-2019,25.28,366.81,13549,86,p25,c5
11-03-2019,37.1,300.06,22191,118,p26,c6
11-03-2019,125.91,1423.9,86355,343,p27,c3
11-03-2019,21.06,178.57,15278,67,p28,c15
11-03-2019,6.54,16.79,4973,31,p29,c15
11-03-2019,2.08,27.95,1069,7,p30,c15
11-03-2019,6.21,137.31,4997,24,p31,c15
11-03-2019,8.44,66.38,4351,31,p32,c15
11-03-2019,0,0,375,0,p33,c15
11-03-2019,58.61,672.03,31336,191,p34,c5
11-03-2019,25.44,319.31,14532,78,p35,c11
11-03-2019,7.66,151.14,9660,32,p37,c1
11-03-2019,198.07,1596.84,144400,656,p40,c10
11-03-2019,1.6,38.84,986,7,p41,c1
11-03-2019,6.89,816.3,12833,46,p45,c9
11-03-2019,48.73,514.04,39223,156,p47,c10
11-03-2019,76.35,400.75,55944,267,p49,c12
11-03-2019,46.3,292.2,21763,150,p50,c12
11-03-2019,1.44,35.85,1759,11,p51,c6
11-03-2019,18.2,261.35,17251,62,p53,c5
11-03-2019,9.03,268.33,5524,40,p54,c12
11-03-2019,21.7,164.93,13065,56,p55,c12
11-03-2019,124.73,1092,66346,402,p57,c6
11-03-2019,25.22,366.4,31037,80,p58,c6
11-03-2019,61.91,357.98,37192,179,p60,c11
11-03-2019,29.07,330.89,34169,114,p61,c10
11-03-2019,13.83,749.45,9317,33,p62,c10
11-03-2019,13.61,393.42,11432,42,p63,c1
11-03-2019,17.79,218.91,9613,80,p66,c6
11-03-2019,112.35,973.13,49823,312,p68,c6
11-03-2019,19.02,92.81,8465,62,p69,c12
11-03-2019,2.75,31.05,2174,15,p71,c12
11-03-2019,16.16,137.87,16940,50,p72,c5
11-03-2019,388.92,6939.77,270227,1244,p73,c6
11-03-2019,6.82,83.99,12327,17,p74,c6
11-03-2019,8.62,82.33,10360,37,p75,c12
11-03-2019,0.27,21.99,427,1,p76,c12
11-03-2019,0.24,0,492,3,p77,c8
11-03-2019,50.66,434.11,26922,189,p79,c10
11-03-2019,0.8,0,1175,10,p80,c9
11-03-2019,33.6,614.74,49098,108,p81,c10
11-03-2019,35.66,338.16,18179,110,p82,c11
11-03-2019,31.83,1420.99,26069,95,p84,c5
11-03-2019,6.59,35.86,7881,21,p85,c5
11-03-2019,6.73,32.85,2623,22,p88,c9
11-03-2019,2.21,10.11,5549,10,p89,c10
11-03-2019,8.89,109.46,6681,37,p92,c10
11-03-2019,6.21,19.99,3034,20,p93,c9
11-03-2019,26.09,438.41,13852,115,p94,c15
11-03-2019,26.54,298.26,6433,96,p95,c15
11-03-2019,25.39,213.01,13699,57,p97,c9
11-03-2019,164.58,1694.79,91061,515,p98,c9
11-03-2019,38.59,491.61,28153,141,p100,c9
11-03-2019,43.64,412.42,45612,157,p101,c14
11-03-2019,206.93,2070.27,114775,680,p102,c15
11-03-2019,14.44,597.85,7429,57,p103,c12
11-03-2019,9.33,59.96,13596,48,p104,c12
11-03-2019,2.57,0,1383,9,p105,c12
11-03-2019,0.65,0,571,2,p106,c9
11-03-2019,8.87,103.29,7083,31,p109,c9
11-03-2019,43.65,268.36,47235,188,p110,c8
11-03-2019,1.75,0,612,5,p113,c10
11-03-2019,26.98,69.35,21122,84,p114,c12
11-03-2019,506.54,6812.89,403119,1668,p115,c2
11-03-2019,213.26,2994.4,72096,695,p116,c15
11-03-2019,9.98,329.26,7385,44,p117,c9
11-03-2019,5.08,57.03,3911,26,p118,c11
11-03-2019,0,0,7,0,p119,c9
11-03-2019,26.3,208.15,36168,100,p120,c12
11-03-2019,22.2,73.75,10177,65,p121,c5
11-03-2019,9.46,0,18993,29,p122,c10
11-03-2019,26.57,46.46,13514,87,p123,c14
11-03-2019,44.19,156.31,39604,134,p125,c13
11-03-2019,7.96,144.14,4116,16,p126,c15
11-03-2019,222.2,2321.12,143550,773,p127,c15
11-03-2019,6.03,149.17,4409,17,p129,c13
11-03-2019,58.68,367.44,28772,189,p130,c13
11-03-2019,17.82,158.38,8913,65,p131,c12
11-03-2019,1.98,24.38,753,17,p132,c9
11-03-2019,23.46,232.2,31427,97,p135,c9
11-03-2019,5.13,109.38,6668,15,p136,c7
11-03-2019,64.22,480.72,69921,207,p138,c9
11-03-2019,5.17,64.76,1552,13,p139,c9
11-03-2019,1.2,44.51,636,15,p140,c15
11-03-2019,72.59,1633.03,57980,290,p142,c15
11-03-2019,0,0,62,0,p143,c8
11-03-2019,23.15,174.11,16663,86,p144,c8
11-03-2019,20.67,688.79,10729,66,p145,c15
11-03-2019,8.77,42.81,7474,38,p146,c14
11-03-2019,13.8,308.02,16792,47,p147,c9
11-03-2019,26.27,723.79,21634,76,p148,c9
11-03-2019,15.84,366.1,12573,45,p149,c13
11-03-2019,22.45,196.75,13859,80,p150,c9
11-03-2019,150.87,965.32,140610,653,p151,c13
11-03-2019,16.09,63.95,31551,66,p152,c13
11-03-2019,18.43,156.43,12295,80,p153,c13
11-03-2019,59.08,539.31,38082,229,p154,c13
11-03-2019,30.96,503.94,18745,116,p155,c13
11-03-2019,57.03,476.23,40702,197,p156,c13
11-03-2019,50.1,552.8,33216,173,p157,c13
11-03-2019,228.61,2405.86,144893,669,p158,c2
11-03-2019,3.29,57.59,2187,22,p159,c13
11-03-2019,31.43,477.4,23125,123,p160,c5
11-03-2019,94.35,929.58,67109,291,p161,c14
11-03-2019,3.85,130.35,6640,25,p163,c2
11-03-2019,40.7,282.2,22300,91,p164,c2
11-03-2019,14.6,294.66,16241,71,p166,c9
11-03-2019,18.28,114.06,24771,71,p167,c9
11-03-2019,5.92,18.99,2847,17,p168,c9
