Date,Units,Revenue,Inventory_Amount,Inventory_Units,Price,PID,CID
29-04-2019,1,20.09,8,,20.09,p238,c9
29-04-2019,10,99.9,77,,9.99,p239,c5
29-04-2019,13,235.69,42,,18.13,p241,c12
29-04-2019,8,199.92,152,,24.99,p243,c13
29-04-2019,25,499.75,92,,19.99,p244,c13
29-04-2019,14,234.22,74,,16.73,p245,c15
29-04-2019,3,53.4,0,,17.8,p246,c13
29-04-2019,239,4395.21,669,,18.39,p247,c13
29-04-2019,56,531.44,4188,,9.49,p248,c14
29-04-2019,3,48.6,33,,16.2,p249,c14
29-04-2019,0,0,,,,p250,c1
29-04-2019,29,912.92,209,,31.48,p251,c7
29-04-2019,172,4807.4,6125,,27.95,p252,c3
29-04-2019,0,0,,,,p253,c1
29-04-2019,11,302.35,29,,27.48636364,p254,c11
29-04-2019,26,732.04,151,,28.15538462,p255,c13
29-04-2019,216,8635.04,4966,,39.97703704,p257,c4
29-04-2019,6,71.94,35,,11.99,p258,c14
29-04-2019,58,1492.51,525,,25.73293103,p259,c12
29-04-2019,40,587.74,332,,14.6935,p260,c12
29-04-2019,14,389.76,150,,27.84,p261,c10
29-04-2019,11,161.5,39,,14.68181818,p262,c13
29-04-2019,161,2735.39,1161,,16.99,p263,c13
29-04-2019,4,80.06,39,,20.015,p264,c13
29-04-2019,5,87.8,88,,17.56,p266,c9
29-04-2019,44,879.56,375,,19.99,p267,c11
29-04-2019,217,4554.83,1255,,20.99,p268,c4
29-04-2019,7,195.93,76,,27.99,p269,c10
29-04-2019,53,1006.47,416,,18.99,p270,c14
29-04-2019,11,164.89,33,,14.99,p271,c13
29-04-2019,17,344.74,308,,20.27882353,p272,c1
29-04-2019,0,0,74,,,p273,c14
29-04-2019,56,1193.09,425,,21.30517857,p274,c12
29-04-2019,3,39.27,44,,13.09,p275,c8
29-04-2019,1,26.77,14,,26.77,p276,c1
29-04-2019,30,577.8,26,,19.26,p277,c5
29-04-2019,2,66,60,,33,p278,c1
29-04-2019,197,3665.71,6,,18.60766497,p279,c5
29-04-2019,24,815.52,275,,33.98,p281,c1
29-04-2019,1,29.4,4,,29.4,p282,c14
29-04-2019,40,733.6,648,,18.34,p283,c11
29-04-2019,15,388.2,273,,25.88,p284,c3
29-04-2019,16,383.04,493,,23.94,p285,c10
29-04-2019,69,1377.98,781,,19.97072464,p286,c7
29-04-2019,7,56.43,260,,8.061428571,p287,c8
29-04-2019,10,190.86,46,,19.086,p288,c12
29-04-2019,28,1297.56,909,,46.34142857,p289,c14
29-04-2019,17,149.43,295,,8.79,p290,c12
29-04-2019,121,2343.84,720,,19.37057851,p291,c11
29-04-2019,25,662.25,175,,26.49,p292,c4
29-04-2019,16,265.44,213,,16.59,p293,c13
29-04-2019,83,1354.56,385,,16.32,p294,c15
29-04-2019,6,115.94,35,,19.32333333,p295,c13
29-04-2019,507,5895.03,2444,,11.62727811,p296,c9
29-04-2019,3,105.72,15,,35.24,p297,c3
29-04-2019,0,0,,,,p298,c1
29-04-2019,2,33.98,39,,16.99,p299,c10
29-04-2019,0,0,,,,p300,c1
29-04-2019,1,19.59,14,,19.59,p301,c10
29-04-2019,0,0,0,,,p302,c1
29-04-2019,406,21294.53,3996,,52.44958128,p303,c4
29-04-2019,39,1754.32,420,,44.9825641,p304,c4
29-04-2019,95,1727.05,1282,,18.17947368,p305,c15
29-04-2019,0,0,,,,p306,c8
29-04-2019,47,1879.73,500,,39.99425532,p307,c1
29-04-2019,2,28.14,28,,14.07,p308,c13
29-04-2019,1767,26483.03,10587,,14.9875665,p309,c8
29-04-2019,0,0,62,,,p310,c14
29-04-2019,36,460.8,1696,,12.8,p311,c8
29-04-2019,4,56.8,29,,14.2,p312,c13
29-04-2019,15,275.85,74,,18.39,p313,c9
29-04-2019,2,13.13,1086,,6.565,p315,c14
29-04-2019,12,239.88,77,,19.99,p316,c9
29-04-2019,3,450.24,21,,150.08,p317,c4
29-04-2019,79,1497.76,0,,18.95898734,p318,c4
06-05-2019,178,3458.19,1789,,19.42803371,p1,c1
06-05-2019,11,361.9,79,,32.9,p2,c1
06-05-2019,377,11309.42,1614,,29.99846154,p3,c3
06-05-2019,2721,87849.99,22415,,32.28592062,p4,c1
06-05-2019,90,3599.1,4669,,39.99,p5,c1
06-05-2019,7,130.83,108,,18.69,p6,c9
06-05-2019,193,2893.79,2034,,14.99373057,p7,c9
06-05-2019,146,2168.1,500,,14.85,p8,c9
06-05-2019,26,719.68,179,,27.68,p9,c8
06-05-2019,424,2496.79,11380,,5.88865566,p10,c5
06-05-2019,61,1284.66,615,,21.06,p11,c12
06-05-2019,62,1209.91,212,,19.51467742,p12,c5
06-05-2019,34,465.58,202,,13.69352941,p13,c5
06-05-2019,11,109.89,6,,9.99,p14,c15
06-05-2019,11,319,19,,29,p16,c14
06-05-2019,24,539.28,108,,22.47,p17,c9
06-05-2019,27,809.73,5805,,29.99,p18,c7
06-05-2019,16,640.54,65,,40.03375,p19,c9
06-05-2019,9,390.12,71,,43.34666667,p20,c1
06-05-2019,61,1146.19,612,,18.79,p21,c5
06-05-2019,51,876.81,414,,17.19235294,p23,c5
06-05-2019,56,1053.66,345,,18.81535714,p24,c5
06-05-2019,22,378.34,646,,17.19727273,p25,c5
06-05-2019,14,254.66,291,,18.19,p26,c6
06-05-2019,93,3440.07,140,,36.99,p27,c3
06-05-2019,8,161.52,85,,20.19,p28,c15
06-05-2019,4,52.06,152,,13.015,p30,c15
06-05-2019,19,189.81,421,,9.99,p31,c15
06-05-2019,2,118.12,19,,59.06,p32,c15
06-05-2019,237,3552.63,1355,,14.99,p34,c5
06-05-2019,8,167.92,247,,20.99,p35,c11
06-05-2019,3,125.95,68,,41.98333333,p37,c1
06-05-2019,109,2737.16,598,,25.11155963,p40,c10
06-05-2019,4,155.36,68,,38.84,p41,c1
06-05-2019,38,534.66,245,,14.07,p45,c9
06-05-2019,57,1709.43,330,,29.99,p47,c10
06-05-2019,79,789.56,866,,9.99443038,p49,c12
06-05-2019,4,73.96,86,,18.49,p50,c12
06-05-2019,63,949.7,389,,15.07460317,p51,c6
06-05-2019,9,242.64,138,,26.96,p52,c6
06-05-2019,54,943.53,732,,17.47277778,p53,c5
06-05-2019,23,504,53,,21.91304348,p54,c12
06-05-2019,16,235.04,184,,14.69,p55,c12
06-05-2019,0,0,3,,,p56,c6
06-05-2019,188,2210.88,573,,11.76,p57,c6
06-05-2019,28,1165.78,239,,41.635,p58,c6
06-05-2019,28,537.45,542,,19.19464286,p60,c11
06-05-2019,20,557.8,599,,27.89,p61,c10
06-05-2019,20,587.02,108,,29.351,p62,c10
06-05-2019,14,636.86,115,,45.49,p63,c1
06-05-2019,85,1794.84,206,,21.11576471,p66,c6
06-05-2019,64,1008.64,920,,15.76,p68,c6
06-05-2019,19,378.43,59,,19.91736842,p69,c12
06-05-2019,13,250.67,213,,19.28230769,p71,c12
06-05-2019,25,484.63,576,,19.3852,p72,c5
06-05-2019,693,7973.28,6658,,11.50545455,p73,c6
06-05-2019,10,840.74,58,,84.074,p74,c6
06-05-2019,2,73.93,25,,36.965,p75,c12
06-05-2019,21,125.79,248,,5.99,p76,c12
06-05-2019,22,697.84,462,,31.72,p79,c10
06-05-2019,3,137.67,6,,45.89,p80,c9
06-05-2019,53,1324.47,898,,24.99,p81,c10
06-05-2019,19,509.2,245,,26.8,p82,c11
06-05-2019,227,2267.73,1427,,9.99,p84,c5
06-05-2019,8,203.84,197,,25.48,p89,c10
06-05-2019,29,768.21,1396,,26.49,p92,c10
06-05-2019,0,0,12,,,p93,c9
06-05-2019,36,1356.16,290,,37.67111111,p94,c15
06-05-2019,74,720.86,728,,9.741351351,p97,c9
06-05-2019,47,912.96,352,,19.42468085,p98,c9
06-05-2019,40,728.1,330,,18.2025,p100,c9
06-05-2019,66,1396.2,1917,,21.15454545,p101,c14
06-05-2019,16,513.77,87,,32.110625,p103,c12
06-05-2019,112,1216.01,468,,10.85723214,p104,c12
06-05-2019,21,234.57,375,,11.17,p105,c12
06-05-2019,1,34.69,37,,34.69,p106,c9
06-05-2019,2,39.98,51,,19.99,p109,c9
06-05-2019,29,594.21,81,,20.49,p110,c8
06-05-2019,19,379.81,815,,19.99,p113,c10
06-05-2019,4,133.75,47,,33.4375,p114,c12
06-05-2019,1002,12815.58,5503,,12.79,p115,c2
06-05-2019,0,0,,,,p116,c15
06-05-2019,35,349.65,498,,9.99,p118,c11
06-05-2019,11,296.89,275,,26.99,p119,c9
06-05-2019,52,679.35,492,,13.06442308,p120,c12
06-05-2019,7,127.33,63,,18.19,p121,c5
06-05-2019,26,648.7,368,,24.95,p123,c14
06-05-2019,3,36.57,17,,12.19,p124,c8
06-05-2019,46,827.54,485,,17.99,p125,c13
06-05-2019,1,23.49,16,,23.49,p126,c15
06-05-2019,175,4998.34,757,,28.56194286,p127,c15
06-05-2019,69,1137.37,429,,16.48362319,p129,c13
06-05-2019,164,2911.26,880,,17.75158537,p130,c13
06-05-2019,35,630,289,,18,p131,c12
06-05-2019,38,463.22,269,,12.19,p132,c9
06-05-2019,116,1159.63,1105,,9.996810345,p135,c9
06-05-2019,20,357.8,340,,17.89,p136,c7
06-05-2019,33,329.67,352,,9.99,p138,c9
06-05-2019,45,449.7,629,,9.993333333,p139,c9
06-05-2019,8,179.12,313,,22.39,p140,c15
06-05-2019,202,3633.98,5229,,17.99,p142,c15
06-05-2019,7,143.43,7,,20.49,p143,c8
06-05-2019,97,1117.54,836,,11.52103093,p144,c8
06-05-2019,1,25.99,30,,25.99,p145,c15
06-05-2019,7,67.8,21,,9.685714286,p146,c14
06-05-2019,19,379.05,295,,19.95,p147,c9
06-05-2019,34,678.3,428,,19.95,p148,c9
06-05-2019,3,53.67,65,,17.89,p149,c13
06-05-2019,65,798.85,504,,12.29,p150,c9
06-05-2019,71,780.29,250,,10.99,p151,c13
06-05-2019,21,293.79,372,,13.99,p152,c13
06-05-2019,28,632.52,144,,22.59,p153,c13
06-05-2019,47,845.53,485,,17.99,p154,c13
06-05-2019,17,271.83,212,,15.99,p155,c13
06-05-2019,118,1922.22,339,,16.29,p156,c13
06-05-2019,46,1379.33,189,,29.98543478,p157,c13
06-05-2019,451,7527.19,5333,,16.69,p158,c2
06-05-2019,8,207.72,49,,25.965,p159,c13
06-05-2019,150,2041.73,1100,,13.61153333,p160,c5
06-05-2019,13,424.43,271,,32.64846154,p161,c14
06-05-2019,47,2165.62,257,,46.07702128,p163,c2
06-05-2019,0,0,57,,,p164,c2
06-05-2019,15,179.85,436,,11.99,p166,c9
06-05-2019,17,343.74,361,,20.22,p167,c9
06-05-2019,25,474.91,247,,18.9964,p168,c9
06-05-2019,30,899.7,5027,,29.99,p170,c7
06-05-2019,11,274.45,284,,24.95,p171,c13
06-05-2019,21,566.37,187,,26.97,p172,c13
06-05-2019,60,1292.33,514,,21.53883333,p173,c13
06-05-2019,5,119.95,71,,23.99,p174,c13
06-05-2019,49,732.55,1143,,14.95,p175,c9
06-05-2019,2,25.42,19,,12.71,p177,c9
06-05-2019,4,58.58,104,,14.645,p178,c9
06-05-2019,0,0,0,,,p179,c5
06-05-2019,28,577.1,180,,20.61071429,p181,c5
06-05-2019,4,74.76,447,,18.69,p182,c15
06-05-2019,4,71.56,53,,17.89,p183,c12
06-05-2019,18,233.82,508,,12.99,p185,c8
06-05-2019,143,2283.71,796,,15.97,p189,c2
06-05-2019,92,2125.88,910,,23.1073913,p191,c9
06-05-2019,189,4632.03,764,,24.50809524,p192,c12
06-05-2019,3,173.37,22,,57.79,p193,c13
06-05-2019,1,56.99,29,,56.99,p194,c2
06-05-2019,1,7.99,69,,7.99,p196,c5
06-05-2019,7,92.12,91,,13.16,p198,c5
06-05-2019,5,43.95,104,,8.79,p199,c14
06-05-2019,113,1129.99,1151,,9.999911504,p200,c9
06-05-2019,34,677.62,294,,19.93,p201,c5
06-05-2019,9,125.91,143,,13.99,p202,c14
06-05-2019,37,477.3,29,,12.9,p203,c11
06-05-2019,133,2194.5,2574,,16.5,p204,c15
06-05-2019,13,231.66,150,,17.82,p207,c13
06-05-2019,13,184.47,70,,14.19,p208,c13
06-05-2019,7,125.93,342,,17.99,p209,c13
06-05-2019,4,54.76,179,,13.69,p210,c13
06-05-2019,2,247.98,4,,123.99,p212,c14
06-05-2019,4,54.36,22,,13.59,p214,c14
06-05-2019,122,1893.44,698,,15.52,p215,c14
06-05-2019,6,137.94,159,,22.99,p217,c5
06-05-2019,22,411.98,285,,18.72636364,p219,c5
06-05-2019,44,853.16,6187,,19.39,p224,c1
06-05-2019,24,529.73,416,,22.07208333,p225,c13
06-05-2019,16,271.84,275,,16.99,p226,c13
06-05-2019,18,402.3,343,,22.35,p227,c13
06-05-2019,12,299.4,250,,24.95,p229,c13
06-05-2019,18,409.14,106,,22.73,p230,c13
06-05-2019,6,204.44,17,,34.07333333,p231,c1
06-05-2019,4,79.97,31,,19.9925,p232,c15
06-05-2019,0,0,,,,p233,c11
06-05-2019,94,2237.92,741,,23.80765957,p234,c9
06-05-2019,1,17.98,7,,17.98,p236,c9
06-05-2019,3,60.27,10,,20.09,p238,c9
06-05-2019,7,69.93,52,,9.99,p239,c5
06-05-2019,6,108.78,55,,18.13,p241,c12
06-05-2019,6,149.94,156,,24.99,p243,c13
06-05-2019,32,639.68,108,,19.99,p244,c13
06-05-2019,12,200.76,57,,16.73,p245,c15
06-05-2019,18,321.66,0,,17.87,p246,c13
06-05-2019,197,3622.83,692,,18.39,p247,c13
06-05-2019,54,512.46,4130,,9.49,p248,c14
06-05-2019,0,0,30,,,p249,c14
06-05-2019,0,0,,,,p250,c1
06-05-2019,36,1133.28,185,,31.48,p251,c7
06-05-2019,119,3339.42,5965,,28.06235294,p252,c3
06-05-2019,0,0,,,,p253,c1
06-05-2019,4,109.62,29,,27.405,p254,c11
06-05-2019,24,630.21,153,,26.25875,p255,c13
06-05-2019,253,10114.88,4693,,39.97976285,p257,c4
06-05-2019,9,107.91,37,,11.99,p258,c14
06-05-2019,70,1800.25,613,,25.71785714,p259,c12
06-05-2019,40,587.6,316,,14.69,p260,c12
06-05-2019,11,306.24,139,,27.84,p261,c10
06-05-2019,6,88.14,35,,14.69,p262,c13
06-05-2019,140,2378.6,1581,,16.99,p263,c13
06-05-2019,4,81.96,41,,20.49,p264,c13
06-05-2019,4,70.24,82,,17.56,p266,c9
06-05-2019,28,552.52,364,,19.73285714,p267,c11
06-05-2019,334,7010.66,1482,,20.99,p268,c4
06-05-2019,5,139.95,70,,27.99,p269,c10
06-05-2019,36,683.9,396,,18.99722222,p270,c14
06-05-2019,6,89.94,36,,14.99,p271,c13
06-05-2019,10,204.6,292,,20.46,p272,c1
06-05-2019,3,61.47,73,,20.49,p273,c14
06-05-2019,40,852,375,,21.3,p274,c12
06-05-2019,7,91.63,43,,13.09,p275,c8
06-05-2019,1,26.77,12,,26.77,p276,c1
06-05-2019,36,693.36,3,,19.26,p277,c5
06-05-2019,2,66,59,,33,p278,c1
06-05-2019,144,2680.84,7,,18.61694444,p279,c5
06-05-2019,38,1291.24,252,,33.98,p281,c1
06-05-2019,0,0,3,,,p282,c14
06-05-2019,19,376.51,625,,19.81631579,p283,c11
06-05-2019,12,310.56,266,,25.88,p284,c3
06-05-2019,26,622.44,479,,23.94,p285,c10
06-05-2019,86,1599.67,1040,,18.60081395,p286,c7
06-05-2019,7,51.73,257,,7.39,p287,c8
06-05-2019,6,115.26,48,,19.21,p288,c12
06-05-2019,42,1945.36,881,,46.31809524,p289,c14
06-05-2019,36,353.64,379,,9.823333333,p290,c12
06-05-2019,114,2199.06,1041,,19.29,p291,c11
06-05-2019,23,588.41,154,,25.58304348,p292,c4
06-05-2019,13,215.67,192,,16.59,p293,c13
06-05-2019,50,816.11,346,,16.3222,p294,c15
06-05-2019,1,19.99,32,,19.99,p295,c13
06-05-2019,489,5491.94,2459,,11.23096115,p296,c9
06-05-2019,4,140.98,17,,35.245,p297,c3
06-05-2019,0,0,,,,p298,c1
06-05-2019,1,16.99,37,,16.99,p299,c10
06-05-2019,0,0,,,,p300,c1
06-05-2019,1,19.59,13,,19.59,p301,c10
06-05-2019,0,0,0,,,p302,c1
06-05-2019,385,20050.66,3619,,52.07963636,p303,c4
06-05-2019,99,4393.36,461,,44.37737374,p304,c4
06-05-2019,81,1459.32,1179,,18.0162963,p305,c15
06-05-2019,0,0,,,,p306,c8
06-05-2019,40,1599.8,480,,39.995,p307,c1
06-05-2019,3,42.21,25,,14.07,p308,c13
06-05-2019,1608,24102.79,11599,,14.98929726,p309,c8
06-05-2019,1,19.99,62,,19.99,p310,c14
06-05-2019,34,435.32,1658,,12.80352941,p311,c8
06-05-2019,2,28.4,37,,14.2,p312,c13
06-05-2019,19,349.41,65,,18.39,p313,c9
06-05-2019,16,319.84,65,,19.99,p316,c9
06-05-2019,0,0,22,,,p317,c4
06-05-2019,120,2274.13,145,,18.95108333,p318,c4
13-05-2019,102,2266.41,2028,,22.21970588,p1,c1
13-05-2019,2,65.8,68,,32.9,p2,c1
13-05-2019,394,11822.15,1552,,30.00545685,p3,c3
13-05-2019,324,10436.06,14129,,32.21006173,p4,c1
13-05-2019,91,3639.09,4589,,39.99,p5,c1
13-05-2019,10,186.9,89,,18.69,p6,c9
13-05-2019,192,2878.08,1796,,14.99,p7,c9
13-05-2019,183,2717.55,564,,14.85,p8,c9
13-05-2019,32,885.76,166,,27.68,p9,c8
13-05-2019,403,2369.86,10912,,5.880545906,p10,c5
13-05-2019,47,989.82,585,,21.06,p11,c12
13-05-2019,22,429,222,,19.5,p12,c5
13-05-2019,42,574.98,172,,13.69,p13,c5
13-05-2019,10,89.9,53,,8.99,p14,c15
13-05-2019,1,29,8,,29,p16,c14
13-05-2019,18,404.46,90,,22.47,p17,c9
13-05-2019,21,629.79,5777,,29.99,p18,c7
13-05-2019,16,640.78,69,,40.04875,p19,c9
13-05-2019,3,133.38,72,,44.46,p20,c1
13-05-2019,43,808.16,548,,18.7944186,p21,c5
13-05-2019,53,911.07,376,,17.19,p23,c5
13-05-2019,30,564.3,299,,18.81,p24,c5
13-05-2019,23,395.37,623,,17.19,p25,c5
13-05-2019,4,78.16,329,,19.54,p26,c6
13-05-2019,88,3255.12,137,,36.99,p27,c3
13-05-2019,6,121.14,80,,20.19,p28,c15
13-05-2019,1,29.93,20,,29.93,p29,c15
13-05-2019,6,77.94,148,,12.99,p30,c15
13-05-2019,10,99.9,402,,9.99,p31,c15
13-05-2019,3,177.18,26,,59.06,p32,c15
13-05-2019,0,0,4,,,p33,c15
13-05-2019,187,2803.13,1934,,14.99,p34,c5
13-05-2019,11,230.89,314,,20.99,p35,c11
13-05-2019,4,165.96,66,,41.49,p37,c1
13-05-2019,128,3214.08,677,,25.11,p40,c10
13-05-2019,6,239.14,64,,39.85666667,p41,c1
13-05-2019,34,478.38,312,,14.07,p45,c9
13-05-2019,64,1873.36,269,,29.27125,p47,c10
13-05-2019,54,539.46,834,,9.99,p49,c12
13-05-2019,15,277.35,96,,18.49,p50,c12
13-05-2019,52,778.96,390,,14.98,p51,c6
13-05-2019,6,161.76,141,,26.96,p52,c6
13-05-2019,62,1078.18,673,,17.39,p53,c5
13-05-2019,7,153.48,41,,21.92571429,p54,c12
13-05-2019,13,190.97,166,,14.69,p55,c12
13-05-2019,3,238.29,7,,79.43,p56,c6
13-05-2019,184,2163.84,492,,11.76,p57,c6
13-05-2019,27,1123.97,263,,41.62851852,p58,c6
13-05-2019,41,787.01,515,,19.19536585,p60,c11
13-05-2019,38,1059.82,580,,27.89,p61,c10
13-05-2019,15,449.85,84,,29.99,p62,c10
13-05-2019,5,227.45,98,,45.49,p63,c1
13-05-2019,26,550.03,187,,21.155,p66,c6
13-05-2019,160,2521.6,853,,15.76,p68,c6
13-05-2019,15,298.05,44,,19.87,p69,c12
13-05-2019,13,233.39,202,,17.95307692,p71,c12
13-05-2019,24,477.44,552,,19.89333333,p72,c5
13-05-2019,767,8816.77,5944,,11.4951369,p73,c6
13-05-2019,3,251.84,55,,83.94666667,p74,c6
13-05-2019,2,69.76,35,,34.88,p75,c12
13-05-2019,25,149.75,224,,5.99,p76,c12
13-05-2019,21,666.12,474,,31.72,p79,c10
13-05-2019,2,91.78,6,,45.89,p80,c9
13-05-2019,53,1324.47,851,,24.99,p81,c10
13-05-2019,21,562.8,214,,26.8,p82,c11
13-05-2019,122,1218.78,1297,,9.99,p84,c5
13-05-2019,10,254.8,186,,25.48,p89,c10
13-05-2019,28,741.72,1369,,26.49,p92,c10
13-05-2019,2,36.2,12,,18.1,p93,c9
13-05-2019,25,1037.25,384,,41.49,p94,c15
13-05-2019,2,95.98,61,,47.99,p95,c15
13-05-2019,71,695.78,778,,9.79971831,p97,c9
13-05-2019,71,1378.82,361,,19.42,p98,c9
13-05-2019,36,653.1,287,,18.14166667,p100,c9
13-05-2019,58,1223.15,1844,,21.0887931,p101,c14
13-05-2019,12,372.6,72,,31.05,p103,c12
13-05-2019,95,1033.4,456,,10.87789474,p104,c12
13-05-2019,23,256.67,358,,11.15956522,p105,c12
13-05-2019,8,277.52,34,,34.69,p106,c9
13-05-2019,2,39.98,49,,19.99,p109,c9
13-05-2019,30,614.7,93,,20.49,p110,c8
13-05-2019,27,539.73,793,,19.99,p113,c10
13-05-2019,0,0,42,,,p114,c12
13-05-2019,1036,13250.44,5823,,12.79,p115,c2
13-05-2019,0,0,,,,p116,c15
13-05-2019,33,328.91,466,,9.966969697,p118,c11
13-05-2019,13,350.87,372,,26.99,p119,c9
13-05-2019,58,756.81,442,,13.04844828,p120,c12
13-05-2019,10,181.9,54,,18.19,p121,c5
13-05-2019,71,1172.65,341,,16.51619718,p123,c14
13-05-2019,51,917.49,555,,17.99,p125,c13
13-05-2019,13,305.37,13,,23.49,p126,c15
13-05-2019,214,6102.88,743,,28.51813084,p127,c15
13-05-2019,69,1137.79,352,,16.48971014,p129,c13
13-05-2019,208,3533.92,1911,,16.99,p130,c13
13-05-2019,22,396,253,,18,p131,c12
13-05-2019,41,504,228,,12.29268293,p132,c9
13-05-2019,109,1087.15,995,,9.973853211,p135,c9
13-05-2019,14,250.46,316,,17.89,p136,c7
13-05-2019,43,428.21,545,,9.958372093,p138,c9
13-05-2019,48,477.64,584,,9.950833333,p139,c9
13-05-2019,15,335.85,303,,22.39,p140,c15
13-05-2019,174,3130.26,5074,,17.99,p142,c15
13-05-2019,0,0,7,,,p143,c8
13-05-2019,35,403.2,808,,11.52,p144,c8
13-05-2019,4,103.96,29,,25.99,p145,c15
13-05-2019,12,117.86,14,,9.821666667,p146,c14
13-05-2019,24,479.19,306,,19.96625,p147,c9
13-05-2019,46,917.7,435,,19.95,p148,c9
13-05-2019,10,178.9,60,,17.89,p149,c13
13-05-2019,41,503.89,531,,12.29,p150,c9
13-05-2019,89,978.21,290,,10.9911236,p151,c13
13-05-2019,38,531.62,420,,13.99,p152,c13
13-05-2019,26,587.34,198,,22.59,p153,c13
13-05-2019,37,665.63,509,,17.99,p154,c13
13-05-2019,15,239.85,318,,15.99,p155,c13
13-05-2019,111,1810.84,461,,16.31387387,p156,c13
13-05-2019,71,2129.29,238,,29.99,p157,c13
13-05-2019,418,6976.42,6027,,16.69,p158,c2
13-05-2019,9,237.51,60,,26.39,p159,c13
13-05-2019,167,2252.83,1236,,13.49,p160,c5
13-05-2019,17,523.52,258,,30.79529412,p161,c14
13-05-2019,47,2165.76,204,,46.08,p163,c2
13-05-2019,1,60.96,57,,60.96,p164,c2
13-05-2019,18,200.2,440,,11.12222222,p166,c9
13-05-2019,13,262.86,358,,20.22,p167,c9
13-05-2019,27,512.73,234,,18.99,p168,c9
13-05-2019,43,1289.57,4989,,29.99,p170,c7
13-05-2019,15,334.57,272,,22.30466667,p171,c13
13-05-2019,16,431.52,200,,26.97,p172,c13
13-05-2019,75,1557.75,643,,20.77,p173,c13
13-05-2019,8,175.92,64,,21.99,p174,c13
13-05-2019,49,732.55,1097,,14.95,p175,c9
13-05-2019,3,44.09,4,,14.69666667,p176,c9
13-05-2019,3,42.69,35,,14.23,p177,c9
13-05-2019,2,29.98,101,,14.99,p178,c9
13-05-2019,0,0,0,,,p179,c5
13-05-2019,1,20.79,0,,20.79,p180,c5
13-05-2019,30,528.72,249,,17.624,p181,c5
13-05-2019,45,841.05,377,,18.69,p182,c15
13-05-2019,1,17.89,50,,17.89,p183,c12
13-05-2019,33,428.82,548,,12.99454545,p185,c8
13-05-2019,132,2108.04,756,,15.97,p189,c2
13-05-2019,98,2268.01,872,,23.14295918,p191,c9
13-05-2019,192,4705.5,1079,,24.5078125,p192,c12
13-05-2019,3,173.37,31,,57.79,p193,c13
13-05-2019,1,56.99,28,,56.99,p194,c2
13-05-2019,4,31.96,68,,7.99,p196,c5
13-05-2019,7,92.12,84,,13.16,p198,c5
13-05-2019,10,98.7,98,,9.87,p199,c14
13-05-2019,104,1061.51,1238,,10.20682692,p200,c9
13-05-2019,23,458.39,260,,19.93,p201,c5
13-05-2019,4,55.96,136,,13.99,p202,c14
13-05-2019,151,1947.9,261,,12.9,p203,c11
13-05-2019,125,2062.5,2466,,16.5,p204,c15
13-05-2019,12,201.03,139,,16.7525,p207,c13
13-05-2019,9,127.71,54,,14.19,p208,c13
13-05-2019,18,305.82,336,,16.99,p209,c13
13-05-2019,9,123.21,176,,13.69,p210,c13
13-05-2019,3,371.97,9,,123.99,p212,c14
13-05-2019,1,13.59,18,,13.59,p214,c14
13-05-2019,126,1955.52,830,,15.52,p215,c14
13-05-2019,5,114.95,152,,22.99,p217,c5
13-05-2019,12,224.5,353,,18.70833333,p219,c5
13-05-2019,106,2468.56,6143,,23.28830189,p224,c1
13-05-2019,38,781.87,402,,20.57552632,p225,c13
13-05-2019,17,288.83,260,,16.99,p226,c13
13-05-2019,20,425.76,327,,21.288,p227,c13
13-05-2019,26,575.28,238,,22.12615385,p229,c13
13-05-2019,23,489.91,120,,21.30043478,p230,c13
13-05-2019,3,110.28,8,,36.76,p231,c1
13-05-2019,3,59.85,26,,19.95,p232,c15
13-05-2019,0,0,,,,p233,c11
13-05-2019,125,2724.64,790,,21.79712,p234,c9
13-05-2019,0,0,6,,,p236,c9
13-05-2019,4,80.36,15,,20.09,p238,c9
13-05-2019,16,159.84,76,,9.99,p239,c5
13-05-2019,4,72.52,61,,18.13,p241,c12
13-05-2019,7,174.93,161,,24.99,p243,c13
13-05-2019,26,519.74,94,,19.99,p244,c13
13-05-2019,13,217.49,57,,16.73,p245,c15
13-05-2019,14,250.46,0,,17.89,p246,c13
13-05-2019,223,4100.97,772,,18.39,p247,c13
13-05-2019,63,597.87,4084,,9.49,p248,c14
13-05-2019,1,19.95,30,,19.95,p249,c14
13-05-2019,0,0,,,,p250,c1
13-05-2019,23,724.04,211,,31.48,p251,c7
13-05-2019,176,4922.95,5836,,27.97130682,p252,c3
13-05-2019,0,0,,,,p253,c1
13-05-2019,0,0,35,,,p254,c11
13-05-2019,33,892.32,148,,27.04,p255,c13
13-05-2019,232,9859.81,4451,,42.49918103,p257,c4
13-05-2019,8,95.92,53,,11.99,p258,c14
13-05-2019,53,1363.53,544,,25.72698113,p259,c12
13-05-2019,29,426.01,270,,14.69,p260,c12
13-05-2019,14,389.76,124,,27.84,p261,c10
13-05-2019,2,29.38,32,,14.69,p262,c13
13-05-2019,172,2922.28,1819,,16.99,p263,c13
13-05-2019,7,142.53,37,,20.36142857,p264,c13
13-05-2019,5,87.8,78,,17.56,p266,c9
13-05-2019,35,659.65,357,,18.84714286,p267,c11
13-05-2019,243,5100.57,1380,,20.99,p268,c4
13-05-2019,4,111.96,63,,27.99,p269,c10
13-05-2019,52,988.14,462,,19.00269231,p270,c14
13-05-2019,7,104.93,32,,14.99,p271,c13
13-05-2019,18,364.14,280,,20.23,p272,c1
